lead_id,first_name,last_name,email,company,job_title,industry,company_size_bucket,country,lead_source,status,created_at,lead_score_baseline,converted,estimated_deal_size
4439,Jacob,Martinez,wallemily@example.com,"Hopkins, Allen and Calhoun",Project Manager,Manufacturing,101-250,Colombia,Cold Outreach,New,2025-12-10 15:09:26.745207,54.9,0,10000
662,Anna,Flynn,debrajohnson@example.net,"Brown, Martin and Collins",COO,Professional Services,101-250,Malawi,Content Download,Contacted,2025-12-10 15:28:22.745207,51.8,0,12000
4281,Suzanne,Ruiz,kwilliams@example.org,Smith Group,CTO,Technology,251-500,Vietnam,Referral,Demo Scheduled,2025-12-10 17:47:42.745207,91.4,0,15000
1954,Catherine,Soto,gonzalesdaniel@example.com,Ramos and Sons,Project Manager,Consulting,50-100,Saint Kitts and Nevis,Referral,New,2025-12-10 18:50:05.745207,50.2,0,12000
1199,Jason,Allen,dereksmith@example.net,"Cline, Smith and Lewis",CTO,Professional Services,50-100,Dominican Republic,Referral,Contacted,2025-12-10 21:21:43.745207,63.4,0,10000
2242,Aaron,Hill,proctorzoe@example.net,"Alvarado, Becker and Morris",COO,Technology,101-250,Nigeria,Trade Show,New,2025-12-11 01:29:33.745207,68.8,0,15000
2370,Vanessa,Gonzalez,arthuryoung@example.net,"Schultz, Holmes and Baker",VP Engineering,Professional Services,251-500,Kuwait,Trade Show,New,2025-12-11 01:56:55.745207,78.5,0,10000
2020,Beth,Cole,browncorey@example.org,Davis LLC,Director of IT,Technology,50-100,Bahrain,Trade Show,Qualified,2025-12-11 03:40:16.745207,41.4,0,18000
1735,Margaret,Riggs,lroberson@example.org,Campbell-James,Director of IT,Healthcare,101-250,Guadeloupe,Content Download,Closed Won,2025-12-11 03:48:43.745207,72.0,1,10000
2318,Michael,Garcia,theresa65@example.org,Lester-Oneal,Director of IT,Professional Services,251-500,Kenya,Website Form,Contacted,2025-12-11 05:22:24.745207,50.7,0,10000
1078,Vicki,Alexander,sara60@example.net,Vaughn Group,CTO,Professional Services,101-250,Uzbekistan,Webinar,Contacted,2025-12-11 07:02:35.745207,53.6,0,12000
499,Jessica,Farrell,dyoung@example.org,"Carter, Morales and Nguyen",VP Engineering,Manufacturing,50-100,Holy See (Vatican City State),Referral,New,2025-12-11 09:30:11.745207,46.9,0,20000
3676,Larry,Kaiser,mendozakelly@example.net,Mayer PLC,Head of Operations,Manufacturing,251-500,Belize,Website Form,Contacted,2025-12-11 10:34:08.745207,61.1,0,15000
129,Nicole,Evans,joseph94@example.com,"Carroll, Ayala and Mills",Director of IT,Manufacturing,50-100,Mongolia,Cold Outreach,Contacted,2025-12-11 11:35:29.745207,61.5,0,18000
952,Joseph,Anderson,nporter@example.org,Ayala Inc,Project Manager,Marketing Agency,101-250,Vanuatu,Website Form,New,2025-12-11 12:14:50.745207,65.3,0,10000
3569,Robert,Stevens,dannyboyd@example.org,"Lopez, Collins and Harris",Head of Operations,Marketing Agency,251-500,Libyan Arab Jamahiriya,Website Form,New,2025-12-12 02:00:43.745207,63.4,0,10000
3971,Betty,May,jacksonchloe@example.net,Salinas-Rogers,VP Engineering,Marketing Agency,101-250,France,Website Form,Contacted,2025-12-12 02:51:51.745207,54.0,0,15000
1693,Jill,Johnson,yvonnerosales@example.com,David Ltd,CTO,Consulting,101-250,Guam,Website Form,Qualified,2025-12-12 04:43:03.745207,73.1,0,20000
1791,Gregory,Woodard,emcdonald@example.net,"Coleman, Porter and Ford",Director of IT,Manufacturing,101-250,Cambodia,Webinar,Contacted,2025-12-12 05:47:48.745207,31.9,0,10000
1129,Austin,Johnson,abond@example.net,Miranda LLC,VP Engineering,Professional Services,101-250,French Polynesia,Website Form,Proposal Sent,2025-12-12 05:49:58.745207,59.0,0,18000
1657,Russell,Edwards,psimpson@example.net,Sanchez-Jones,Project Manager,Marketing Agency,251-500,Zimbabwe,Website Form,Proposal Sent,2025-12-12 09:01:22.745207,62.5,0,18000
586,James,Jones,westbrandon@example.net,"Foster, Bean and Escobar",VP Engineering,Marketing Agency,251-500,Turkmenistan,Webinar,New,2025-12-12 10:22:43.745207,63.7,0,18000
1123,Christopher,Lee,danielpayne@example.org,"Wilkinson, Bradshaw and Murray",Project Manager,Consulting,101-250,Kenya,Content Download,Contacted,2025-12-12 10:49:43.745207,69.6,0,18000
4404,Lee,Harper,kimberly20@example.com,Walker-Ingram,COO,Consulting,50-100,Netherlands,Trade Show,Contacted,2025-12-12 11:08:57.745207,65.2,0,20000
4568,Randy,Bowman,opeterson@example.org,Walker Ltd,Project Manager,Professional Services,251-500,Eritrea,Content Download,Contacted,2025-12-12 12:31:51.745207,41.6,0,20000
3164,Christopher,Jones,fbennett@example.net,"Brown, Swanson and Meyer",Head of Operations,Manufacturing,101-250,Italy,Cold Outreach,Contacted,2025-12-12 13:33:03.745207,49.6,0,12000
4493,Richard,Dickerson,brian09@example.net,Walsh-Hunt,VP Engineering,Manufacturing,251-500,North Macedonia,Referral,New,2025-12-12 13:36:14.745207,51.2,0,18000
892,Katherine,Watkins,williamskaren@example.com,Rogers Inc,Project Manager,Manufacturing,101-250,Dominica,Referral,New,2025-12-12 16:48:21.745207,67.6,0,12000
3549,Katherine,Pineda,jonesrobert@example.org,Peterson-Guzman,VP Engineering,Professional Services,251-500,Saint Helena,Content Download,Contacted,2025-12-12 19:02:31.745207,43.3,0,10000
4843,James,Travis,robertsamy@example.org,Lewis Ltd,Director of IT,Professional Services,101-250,Israel,Content Download,Contacted,2025-12-12 20:03:50.745207,70.3,0,20000
3690,Brianna,Parker,mary60@example.org,Morris and Sons,Director of IT,Technology,50-100,Brunei Darussalam,Trade Show,Contacted,2025-12-12 20:53:18.745207,57.7,0,18000
2536,James,King,priscilla89@example.org,Mendez-Rhodes,COO,Consulting,101-250,Tonga,Webinar,Contacted,2025-12-12 21:31:40.745207,55.6,0,10000
4146,Kelsey,Phillips,bjones@example.net,Phillips and Sons,Project Manager,Manufacturing,50-100,Tokelau,Webinar,Demo Scheduled,2025-12-13 00:06:15.745207,20.5,0,18000
2924,Amber,Arnold,omorris@example.org,"Morris, Scott and Gonzalez",Director of IT,Professional Services,251-500,Japan,Website Form,Qualified,2025-12-13 02:02:45.745207,59.0,0,18000
3425,Jeffrey,Levine,bergwarren@example.org,Moreno Inc,COO,Consulting,50-100,Lesotho,Website Form,Qualified,2025-12-13 02:21:39.745207,33.4,0,15000
4795,Austin,Fowler,steeleandrew@example.net,"Foster, Lee and Fuentes",Director of IT,Professional Services,50-100,Macao,Referral,Negotiation,2025-12-13 02:34:48.745207,57.7,0,18000
953,Aaron,Thompson,dannywilliams@example.org,Morgan Ltd,Director of IT,Professional Services,101-250,Timor-Leste,Website Form,Contacted,2025-12-13 04:09:31.745207,41.2,0,20000
1948,Stephen,Howard,mmarsh@example.com,Morales Group,Project Manager,Consulting,50-100,Cyprus,Website Form,Closed Lost,2025-12-13 06:21:29.745207,59.6,0,20000
2448,Derek,Greene,blackbryan@example.org,Ramsey-Jackson,Project Manager,Manufacturing,101-250,Guinea-Bissau,Referral,Contacted,2025-12-13 09:55:44.745207,56.5,0,20000
2251,Thomas,Clarke,dhanson@example.net,Washington-Moody,Head of Operations,Consulting,251-500,Spain,Trade Show,New,2025-12-13 12:46:34.745207,58.1,0,20000
2275,Jennifer,Cole,sheila94@example.com,"Le, Gates and Berry",COO,Marketing Agency,251-500,Senegal,Content Download,Contacted,2025-12-13 19:25:13.745207,43.7,0,10000
3809,Shirley,Clark,kathleenberg@example.net,Bradley Group,Project Manager,Healthcare,101-250,Saint Martin,Website Form,Contacted,2025-12-13 20:15:47.745207,69.8,0,20000
4076,Michael,Conley,brittanylopez@example.org,Boone-Joseph,Project Manager,Healthcare,251-500,Turks and Caicos Islands,Content Download,Qualified,2025-12-13 20:33:00.745207,61.7,0,12000
2840,John,Beck,drivera@example.com,Palmer and Sons,CTO,Professional Services,101-250,Solomon Islands,Content Download,Contacted,2025-12-13 22:10:42.745207,57.6,0,10000
3270,Stacey,Kim,alexissmith@example.org,Lawson Inc,Director of IT,Technology,50-100,Slovakia (Slovak Republic),Content Download,New,2025-12-13 22:34:01.745207,69.7,0,20000
92,Kathleen,Green,smithronald@example.net,"Mann, Williams and Skinner",CTO,Consulting,50-100,Cameroon,Website Form,Contacted,2025-12-14 00:14:57.745207,74.5,0,12000
383,Jeremy,Clark,robinsingleton@example.org,Ball-Hart,CTO,Healthcare,50-100,Madagascar,Content Download,Qualified,2025-12-14 06:07:00.745207,28.1,0,10000
2860,Amanda,Massey,michelle22@example.com,Black-Santiago,Head of Operations,Professional Services,101-250,India,Webinar,New,2025-12-14 07:26:31.745207,62.9,0,20000
4754,William,Paul,halekathryn@example.org,"Robinson, Garcia and Brown",Director of IT,Marketing Agency,50-100,Eritrea,Trade Show,Contacted,2025-12-14 09:43:31.745207,53.9,0,12000
1173,Timothy,Sutton,clee@example.net,"Owens, Farmer and Trevino",Head of Operations,Consulting,50-100,South Georgia and the South Sandwich Islands,Trade Show,Proposal Sent,2025-12-14 13:16:48.745207,61.6,0,12000
4261,Logan,Vazquez,ojackson@example.net,Martinez-Garcia,COO,Marketing Agency,50-100,Nauru,Referral,New,2025-12-14 15:12:03.745207,75.0,0,18000
1181,Rachel,Mcintyre,whiteheidi@example.net,"Hall, Simmons and Brewer",VP Engineering,Healthcare,251-500,Seychelles,Content Download,Proposal Sent,2025-12-14 16:56:11.745207,62.7,0,20000
4233,Richard,Phillips,rebeccabryan@example.org,Ross-Boyd,CTO,Healthcare,50-100,Andorra,Website Form,Contacted,2025-12-14 20:04:01.745207,50.8,0,20000
2769,Bradley,Levy,kirbyjennifer@example.com,Roman Group,CTO,Consulting,101-250,Maldives,Trade Show,Contacted,2025-12-14 22:52:50.745207,52.3,0,20000
1119,Shannon,Mccall,bolson@example.net,Smith Group,Project Manager,Healthcare,251-500,Antigua and Barbuda,Website Form,Contacted,2025-12-14 22:59:27.745207,63.0,0,12000
2221,Susan,Barron,kenneth52@example.net,Collins Group,CTO,Marketing Agency,101-250,British Virgin Islands,Website Form,New,2025-12-14 23:24:29.745207,54.6,0,20000
497,Morgan,Alvarez,jacobwashington@example.com,Obrien Ltd,Head of Operations,Consulting,50-100,United Arab Emirates,Website Form,Qualified,2025-12-14 23:51:59.745207,44.4,0,20000
1542,Mary,Hendricks,lisa89@example.net,Glass and Sons,VP Engineering,Consulting,101-250,Thailand,Cold Outreach,Qualified,2025-12-15 03:17:54.745207,86.6,0,10000
3416,Jessica,Mckay,ruthdeleon@example.org,"Li, Gamble and Beck",CTO,Marketing Agency,50-100,Angola,Website Form,Contacted,2025-12-15 04:39:02.745207,57.8,0,15000
353,Sabrina,Smith,uford@example.net,Bass Group,CTO,Consulting,251-500,Anguilla,Cold Outreach,Contacted,2025-12-15 04:55:14.745207,72.9,0,18000
511,Carl,Young,oramirez@example.net,Lopez-Atkins,Project Manager,Marketing Agency,251-500,Holy See (Vatican City State),Website Form,Proposal Sent,2025-12-15 06:43:09.745207,64.1,0,15000
3794,Phillip,Curry,uoliver@example.net,"Martinez, Bradshaw and Serrano",Head of Operations,Healthcare,251-500,Ghana,Website Form,Contacted,2025-12-15 11:54:32.745207,56.4,0,10000
2620,Mark,Perez,jkennedy@example.com,Martin LLC,CTO,Manufacturing,50-100,Sweden,Webinar,Contacted,2025-12-15 14:21:49.745207,81.8,0,20000
17,Ronald,Esparza,john08@example.com,Kelley Group,Project Manager,Marketing Agency,101-250,Eritrea,Content Download,Qualified,2025-12-15 16:47:24.745207,44.8,0,20000
3372,Jeffrey,Thompson,paulahale@example.com,Greene-Crawford,VP Engineering,Consulting,50-100,Timor-Leste,Content Download,Contacted,2025-12-15 17:03:41.745207,42.1,0,10000
185,Jared,Perez,summer22@example.com,Barnes LLC,Head of Operations,Healthcare,251-500,Trinidad and Tobago,Trade Show,New,2025-12-15 17:34:13.745207,56.6,0,10000
3393,Kimberly,Choi,james03@example.org,Murray PLC,Project Manager,Healthcare,50-100,Swaziland,Website Form,Qualified,2025-12-15 20:36:02.745207,58.9,0,20000
3115,Megan,Coleman,trichardson@example.net,Smith-Clay,Director of IT,Consulting,101-250,Cote d'Ivoire,Website Form,Proposal Sent,2025-12-15 23:35:36.745207,65.8,0,18000
1048,Wendy,Tucker,gmiller@example.com,"Carter, Summers and Freeman",CTO,Professional Services,50-100,Albania,Website Form,Contacted,2025-12-15 23:48:22.745207,36.4,0,18000
101,Isaac,Thompson,livingstondaniel@example.org,Whitney Inc,VP Engineering,Marketing Agency,101-250,Ukraine,Cold Outreach,Proposal Sent,2025-12-16 00:46:51.745207,38.8,0,12000
4519,Bradley,Banks,torrestammy@example.net,"Rhodes, Smith and Pugh",Director of IT,Technology,101-250,Guadeloupe,Content Download,New,2025-12-16 04:17:14.745207,65.2,0,10000
2936,Jason,Rodriguez,veronica18@example.com,"Smith, Short and Cross",VP Engineering,Technology,251-500,Palau,Webinar,New,2025-12-16 06:19:39.745207,82.1,0,20000
280,Matthew,Gibson,stewartheather@example.net,Smith Inc,Project Manager,Professional Services,251-500,Argentina,Website Form,Qualified,2025-12-16 07:45:23.745207,54.2,0,10000
1088,Amber,Kelly,wday@example.com,Kim-Ray,Director of IT,Manufacturing,101-250,Indonesia,Cold Outreach,New,2025-12-16 10:39:31.745207,63.6,0,20000
3669,Laura,Sandoval,rmiller@example.net,Thomas-Torres,CTO,Marketing Agency,251-500,South Georgia and the South Sandwich Islands,Website Form,Demo Scheduled,2025-12-16 11:26:17.745207,57.9,0,18000
2067,Jamie,Johnson,ppalmer@example.com,Gross Group,VP Engineering,Manufacturing,251-500,United States Minor Outlying Islands,Website Form,Qualified,2025-12-16 12:30:27.745207,23.4,0,20000
3643,Vanessa,Lee,matthew86@example.net,Anderson LLC,Director of IT,Consulting,101-250,Israel,Website Form,Contacted,2025-12-16 12:49:01.745207,45.2,0,20000
2903,Susan,Hines,ywilliams@example.com,Richard Inc,CTO,Consulting,251-500,Marshall Islands,Referral,Qualified,2025-12-16 15:56:14.745207,51.5,0,18000
2349,Theresa,Mccoy,kevinburgess@example.net,Price LLC,Director of IT,Marketing Agency,50-100,Marshall Islands,Website Form,Contacted,2025-12-16 16:15:21.745207,70.4,0,15000
3652,Robert,Dunn,mdavies@example.org,Robinson Inc,Director of IT,Professional Services,50-100,Antigua and Barbuda,Webinar,Closed Lost,2025-12-16 16:37:30.745207,68.3,0,20000
2771,Andrew,Williams,tonya52@example.org,Gardner-Green,COO,Technology,251-500,Armenia,Content Download,Proposal Sent,2025-12-16 17:44:29.745207,56.9,0,18000
836,Carlos,Richardson,mccannaaron@example.net,"Mckenzie, Williams and Howard",CTO,Consulting,101-250,Uganda,Webinar,Qualified,2025-12-16 18:26:11.745207,63.5,0,10000
3740,Rachel,Mccormick,katherine46@example.net,Cooley-Price,CTO,Manufacturing,101-250,Timor-Leste,Website Form,Closed Lost,2025-12-16 19:19:21.745207,39.8,0,10000
2909,Phyllis,Wagner,justindavidson@example.org,Powell-Marshall,Project Manager,Marketing Agency,251-500,Togo,Website Form,Qualified,2025-12-16 19:58:36.745207,53.2,0,15000
4748,Brenda,Barnett,rpark@example.org,"Mcguire, Johnson and Nguyen",COO,Healthcare,101-250,Mauritania,Content Download,Negotiation,2025-12-16 21:40:47.745207,43.7,0,15000
3913,Stephen,Martin,robert55@example.com,Bass Group,Head of Operations,Consulting,101-250,Denmark,Website Form,New,2025-12-16 22:35:54.745207,75.1,0,12000
1151,Stacey,Wilson,natashavega@example.net,Cox-Nelson,COO,Professional Services,101-250,Ethiopia,Referral,Contacted,2025-12-16 23:36:42.745207,45.1,0,20000
2229,Sonia,Malone,christina09@example.net,Elliott Group,Head of Operations,Technology,50-100,Martinique,Content Download,Proposal Sent,2025-12-17 02:23:17.745207,32.0,0,10000
3038,Jerry,Mays,cookkristen@example.org,"Nguyen, Miller and Haley",Project Manager,Technology,50-100,Morocco,Content Download,New,2025-12-17 05:04:30.745207,62.6,0,10000
1702,Erin,Burnett,robinsonchelsey@example.net,Walker-Spears,Project Manager,Consulting,50-100,Uruguay,Referral,Contacted,2025-12-17 05:16:43.745207,67.3,0,20000
655,Sandra,Huber,mray@example.com,Matthews-Phelps,COO,Technology,50-100,Somalia,Content Download,New,2025-12-17 09:03:56.745207,98.6,0,15000
2155,Carlos,Turner,reidjaime@example.net,"Roberts, Gill and Carrillo",Director of IT,Marketing Agency,251-500,Senegal,Website Form,Contacted,2025-12-17 11:22:31.745207,41.1,0,20000
4926,Robert,Mcintosh,williamrodriguez@example.com,"Lewis, Smith and Rodriguez",Head of Operations,Manufacturing,50-100,Papua New Guinea,Webinar,Contacted,2025-12-17 14:26:55.745207,52.5,0,12000
792,Olivia,Santos,ortizkyle@example.com,Allen-Little,COO,Manufacturing,251-500,Cambodia,Website Form,Contacted,2025-12-17 14:42:59.745207,63.1,0,12000
1984,Monica,Shaw,ureynolds@example.com,Sharp Inc,Director of IT,Professional Services,251-500,Tuvalu,Webinar,Contacted,2025-12-17 14:51:25.745207,72.9,0,12000
2954,Jessica,Thompson,brandonalvarez@example.com,Gardner Inc,COO,Technology,251-500,Greenland,Content Download,Contacted,2025-12-17 16:46:54.745207,82.8,0,18000
4241,Brad,Moore,zross@example.net,Mccormick PLC,CTO,Consulting,101-250,Tuvalu,Cold Outreach,Negotiation,2025-12-17 20:28:48.745207,32.4,0,15000
3005,Susan,Garrison,mooreanthony@example.net,Taylor-Thompson,Project Manager,Manufacturing,101-250,Aruba,Content Download,New,2025-12-17 21:06:41.745207,68.3,0,12000
1636,Samuel,Alvarado,donnapearson@example.org,"Gillespie, Duncan and Mckinney",Head of Operations,Manufacturing,101-250,Palau,Website Form,New,2025-12-17 23:01:20.745207,53.9,0,10000
4344,Melissa,Woods,xsantos@example.org,"Butler, Arnold and Farrell",Head of Operations,Professional Services,101-250,Greenland,Referral,Contacted,2025-12-18 00:15:49.745207,75.4,0,12000
178,Trevor,Chang,harristimothy@example.com,Long Inc,VP Engineering,Healthcare,50-100,Isle of Man,Website Form,Qualified,2025-12-18 01:51:11.745207,81.8,0,18000
1754,Amanda,Bradford,lisaowens@example.com,Lopez PLC,VP Engineering,Manufacturing,50-100,Gibraltar,Content Download,Contacted,2025-12-18 02:46:44.745207,32.5,0,10000
1964,Dwayne,Martin,lanesamantha@example.org,Wells Ltd,VP Engineering,Manufacturing,251-500,Bahrain,Content Download,Proposal Sent,2025-12-18 04:06:00.745207,69.7,0,12000
3331,Greg,Martin,gaycrystal@example.org,Lopez Ltd,Director of IT,Consulting,101-250,Equatorial Guinea,Referral,New,2025-12-18 04:29:24.745207,73.7,0,12000
2417,Gregory,Dominguez,barrerajennifer@example.net,Esparza-Wyatt,Head of Operations,Consulting,50-100,Turkey,Trade Show,Contacted,2025-12-18 04:42:04.745207,68.3,0,20000
4788,Raymond,Garrett,greenjason@example.com,Chung-Nguyen,Project Manager,Technology,251-500,Cook Islands,Content Download,Qualified,2025-12-18 06:09:01.745207,50.2,0,10000
1495,Michelle,Neal,latashaaguirre@example.com,Scott-Lee,Head of Operations,Professional Services,101-250,Iran,Website Form,Contacted,2025-12-18 10:22:26.745207,83.1,0,20000
3238,Kelsey,Michael,matthew31@example.org,Griffin-Ferrell,VP Engineering,Consulting,50-100,Turkmenistan,Website Form,New,2025-12-18 12:51:39.745207,41.2,0,18000
4083,Amber,Fields,kchan@example.com,"Kim, Fox and Hall",Director of IT,Marketing Agency,251-500,Peru,Website Form,Contacted,2025-12-18 13:21:37.745207,85.2,0,20000
2816,Annette,Stark,williamschelsea@example.org,Klein-Craig,VP Engineering,Marketing Agency,101-250,Canada,Website Form,Qualified,2025-12-18 13:57:23.745207,72.2,0,12000
4744,Emma,Castillo,brownveronica@example.com,"Harris, Wade and Madden",COO,Healthcare,101-250,Tokelau,Website Form,Contacted,2025-12-18 14:51:18.745207,66.2,0,10000
4554,Christopher,Lane,lisajohnson@example.net,"Archer, Duncan and Irwin",CTO,Marketing Agency,251-500,Cote d'Ivoire,Website Form,Proposal Sent,2025-12-18 15:28:05.745207,45.5,0,18000
1871,Ronald,Schmidt,bonnie42@example.com,Frederick-Wilson,CTO,Marketing Agency,50-100,San Marino,Referral,Contacted,2025-12-18 15:54:49.745207,43.4,0,12000
3513,William,Mcmahon,meadowsmark@example.net,"Ramirez, Camacho and Gomez",Project Manager,Healthcare,251-500,Luxembourg,Content Download,Contacted,2025-12-18 16:35:30.745207,85.7,0,18000
2191,Daniel,Miller,zruiz@example.com,"Barnett, Shaw and Rowe",Project Manager,Technology,50-100,Bahrain,Website Form,New,2025-12-18 17:16:56.745207,36.0,0,18000
2430,Dustin,Mason,alicia99@example.net,"Hartman, Hughes and Byrd",VP Engineering,Manufacturing,101-250,Guernsey,Website Form,New,2025-12-18 20:25:32.745207,55.0,0,15000
78,Charles,Harrington,mrowe@example.net,"Pratt, Love and Kennedy",Head of Operations,Consulting,101-250,Latvia,Content Download,Contacted,2025-12-18 22:30:24.745207,55.5,0,15000
4993,Michael,Daniels,ovalenzuela@example.org,Jones-Spencer,VP Engineering,Consulting,50-100,Congo,Website Form,Contacted,2025-12-19 00:05:16.745207,58.3,0,10000
2963,Brian,Dunlap,sheila09@example.com,Spears Ltd,Director of IT,Healthcare,50-100,South Africa,Webinar,Qualified,2025-12-19 00:24:38.745207,52.1,0,15000
1020,Cassie,Ward,joanna52@example.net,"Salazar, Jones and Vega",CTO,Healthcare,101-250,Sudan,Referral,Negotiation,2025-12-19 01:19:34.745207,66.4,0,10000
794,John,Li,jthompson@example.com,Rhodes and Sons,Director of IT,Professional Services,50-100,Mali,Website Form,New,2025-12-19 01:20:35.745207,40.8,0,12000
3351,Robert,Lambert,jason22@example.net,Martin-Horne,COO,Consulting,251-500,Palestinian Territory,Website Form,Contacted,2025-12-19 10:26:06.745207,52.2,0,18000
1275,Erin,Woods,brose@example.net,Sexton-Collins,Head of Operations,Technology,50-100,Costa Rica,Trade Show,Proposal Sent,2025-12-19 11:32:02.745207,78.2,0,18000
2653,Alexander,Brooks,benjaminryan@example.net,Duffy Group,Head of Operations,Technology,251-500,Fiji,Website Form,Qualified,2025-12-19 13:02:02.745207,67.7,0,15000
4109,Marc,Neal,andersonanthony@example.net,"Cox, Wolfe and Nelson",CTO,Manufacturing,101-250,Sudan,Website Form,Qualified,2025-12-19 20:29:32.745207,57.0,0,20000
1723,Cathy,Blackburn,projas@example.org,Chandler and Sons,COO,Professional Services,101-250,Gibraltar,Trade Show,Closed Won,2025-12-19 22:15:54.745207,71.1,1,18000
4346,Alexander,White,raylauren@example.net,Ryan-Jenkins,Director of IT,Healthcare,50-100,Cambodia,Website Form,New,2025-12-19 22:50:21.745207,60.4,0,20000
2450,Jessica,Hamilton,timothythompson@example.net,"Woodward, Clark and Martin",Project Manager,Healthcare,251-500,Saint Martin,Webinar,Contacted,2025-12-19 22:50:38.745207,49.6,0,15000
4555,Brenda,Nguyen,phillipschristian@example.org,"Hughes, Brooks and Velasquez",Director of IT,Technology,101-250,Malta,Content Download,Demo Scheduled,2025-12-19 23:18:10.745207,58.8,0,10000
1228,Michael,Henry,scott30@example.net,Gonzalez-Smith,Director of IT,Consulting,101-250,Jersey,Content Download,Negotiation,2025-12-19 23:27:51.745207,57.8,0,20000
4333,Carol,Ramirez,clittle@example.com,Thompson-Wood,Head of Operations,Technology,101-250,Norfolk Island,Webinar,Contacted,2025-12-19 23:31:34.745207,71.3,0,15000
1718,Christopher,Walton,mendeznoah@example.org,Garcia-Briggs,COO,Consulting,251-500,Philippines,Cold Outreach,Qualified,2025-12-20 00:34:16.745207,62.9,0,12000
2813,Samantha,Kelly,xsalazar@example.com,Ruiz Inc,VP Engineering,Consulting,50-100,British Virgin Islands,Website Form,Qualified,2025-12-20 01:26:26.745207,86.1,0,20000
260,Sandra,Adams,boltonpatrick@example.net,"Rodriguez, Hernandez and Brown",Head of Operations,Technology,50-100,Moldova,Referral,Qualified,2025-12-20 02:46:10.745207,71.6,0,20000
1685,Lori,Pope,anthonyjones@example.net,Snyder-Barnes,Head of Operations,Healthcare,101-250,Bahrain,Website Form,Qualified,2025-12-20 10:07:46.745207,42.3,0,15000
2171,Justin,Hart,abigailstewart@example.net,George-Curry,VP Engineering,Professional Services,101-250,Reunion,Webinar,Negotiation,2025-12-20 11:15:09.745207,74.8,0,10000
4452,Brittany,Campbell,vincent14@example.net,Marks Inc,VP Engineering,Consulting,251-500,Ethiopia,Content Download,Proposal Sent,2025-12-20 13:44:39.745207,52.5,0,10000
1504,Wesley,Bishop,danielhoward@example.net,Ayala-Medina,Head of Operations,Technology,101-250,United Kingdom,Trade Show,Contacted,2025-12-20 13:57:52.745207,59.9,0,12000
506,Scott,Phillips,zritter@example.org,Bailey and Sons,COO,Consulting,101-250,Burundi,Website Form,Contacted,2025-12-20 13:58:52.745207,52.7,0,20000
4867,Susan,Weber,lorischultz@example.org,Raymond-Davis,Head of Operations,Marketing Agency,101-250,Gabon,Webinar,Contacted,2025-12-20 14:57:00.745207,62.9,0,10000
1663,Zachary,Smith,mluna@example.net,Kline Group,Head of Operations,Professional Services,50-100,Cayman Islands,Trade Show,Qualified,2025-12-20 18:20:27.745207,28.2,0,20000
4424,Kristin,Campbell,pamelawalters@example.com,"Vance, Newton and Mcconnell",Head of Operations,Consulting,50-100,French Polynesia,Referral,Qualified,2025-12-20 18:32:59.745207,74.2,0,18000
4894,Ivan,Mcfarland,meyerfrederick@example.org,"David, Garcia and Griffith",COO,Manufacturing,101-250,Lesotho,Website Form,Qualified,2025-12-20 18:52:40.745207,58.1,0,10000
2179,Evan,Dominguez,james57@example.net,Mckay PLC,COO,Healthcare,251-500,Pakistan,Content Download,Qualified,2025-12-20 21:57:29.745207,90.4,0,18000
306,Laurie,Cole,paulkey@example.org,Daniel-Martinez,Project Manager,Healthcare,101-250,Liechtenstein,Content Download,Contacted,2025-12-21 04:04:49.745207,61.8,0,12000
1354,Andre,Burton,debra85@example.org,"Webb, Garcia and Murphy",VP Engineering,Professional Services,251-500,Namibia,Cold Outreach,Qualified,2025-12-21 06:48:43.745207,71.4,0,10000
3774,Joshua,Bernard,andradelaura@example.com,Wells-Lynch,VP Engineering,Marketing Agency,50-100,Iceland,Webinar,Contacted,2025-12-21 12:39:53.745207,48.6,0,15000
3812,Sara,Casey,geoffreybaker@example.com,Martinez-Smith,CTO,Manufacturing,50-100,Switzerland,Content Download,Qualified,2025-12-21 14:30:06.745207,66.3,0,20000
3960,Sherry,Marshall,vlong@example.net,Bryant Inc,VP Engineering,Marketing Agency,101-250,Oman,Referral,Demo Scheduled,2025-12-21 15:04:06.745207,62.8,0,12000
2625,Jessica,Larson,moonjohn@example.org,Chavez-Allen,CTO,Consulting,101-250,Canada,Content Download,Contacted,2025-12-21 15:31:44.745207,66.1,0,18000
3363,Leah,Rodriguez,brucejoanna@example.net,Bennett Group,Director of IT,Professional Services,251-500,Korea,Webinar,Contacted,2025-12-21 18:12:07.745207,33.1,0,20000
4655,Eric,Martin,ramseysara@example.net,"Sparks, Morales and Barnes",CTO,Marketing Agency,101-250,Dominica,Content Download,Demo Scheduled,2025-12-21 20:32:06.745207,70.6,0,15000
544,Brian,Russo,blakesheila@example.org,Cross-Gonzalez,CTO,Healthcare,50-100,Antarctica (the territory South of 60 deg S),Referral,Proposal Sent,2025-12-21 21:44:59.745207,81.6,0,18000
3635,Susan,Johnson,lauren34@example.net,Lopez-Simmons,CTO,Consulting,251-500,Grenada,Cold Outreach,Contacted,2025-12-21 22:14:12.745207,66.3,0,18000
4389,Michael,Morse,alexbutler@example.com,Francis-Patterson,Project Manager,Manufacturing,251-500,Denmark,Content Download,New,2025-12-21 23:10:09.745207,62.2,0,10000
